etaxonomy_key,irn,SummaryData
13252,159370,"Siratus perelegans (E. H. Vokes, 1965)"
13253,548503,"Pterynotus havanensis E. H. Vokes, 1970"
13254,171856,"Murexiella hidalgoi (Crosse, 1869)"
13255,513066,"Chicoreus rubiginosus (Reeve, 1845)"
13256,416877,"Murex erinaceus hanleyi Dautzenberg, 1887"
13257,416876,"Ocenebra erinaceus hanleyi (Dautzenberg, 1887)"
13258,513858,"Hexaplex regius (Swainson, 1821)"
13259,242079,"Muricopsis zeteki Hertlein & Strong, 1951"
13260,385539,"Chicoreus virgineus (Röding, 1798)"
13261,511221,"Murex nigrispinosus Reeve, 1845"
13262,171836,"Haustellum olssoni (E. H. Vokes, 1967)"
13263,385642,"Chicoreus penchinati (Crosse, 1861)"
13264,417051,"Acanthina brevidentata (Wood, 1828)"
13265,513052,"Pterynotus triformis (Reeve, 1845)"
13266,449840,"Murex craticuloides E. H. Vokes, 1964"
13267,449839,"Ocenebra craticuloides (E. H. Vokes, 1964)"
13268,513236,"Haustellum haustellum (Linnaeus, 1758)"
13269,171867,"Nucella emarginata (Deshayes, 1839)"
13270,196105,"Thais emarginata Deshayes, 1839"
13271,575745,"Purpura capensis Petit de la Saussaye, 1852"
13272,575746,"Purpura mancinella (Linnaeus, 1758)"
13273,575747,"Purpura gemmulata Lamarck, 1816"
13274,171799,"Calotrophon ostrearum (Conrad, 1846)"
13275,385993,"Murex torrefactus G.B. Sowerby I, 1841"
13276,385992,"Chicoreus torrefactus (G.B. Sowerby I, 1841)"
13277,171777,"Acanthina lugubris (G.B. Sowerby I, 1821)"
13278,171779,"Acanthina punctulata (G.B. Sowerby I, 1825)"
13279,385529,"Chicoreus saulii (G.B. Sowerby II, 1841)"
13280,385627,"Murex fulvescens G.B. Sowerby II, 1834"
13281,171841,"Hexaplex fulvescens (G.B. Sowerby II, 1834)"
13282,385637,"Murex chrysostoma G.B. Sowerby II, 1834"
13283,513057,"Haustellum restirostris (Sowerby, 1841)"
13284,513397,"Pteropurpura adunca (G.B. Sowerby I, 1834)"
13285,385518,"Pteropurpura trialata alba Berry, 1908"
13286,171900,"Pteropurpura trialata (G.B. Sowerby II, 1834)"
13287,637273,"Siratus beauii (Fischer & Bernardi, 1857)"
13288,644059,"Homolocantha melanamathos (Gmelin, 1791)"
13289,641943,"Acanthina tuberculata Sowerby"
13290,641944,"Acanthina angelica Oldroyd, 1918"
13291,641945,"Acanthina calcarlongum Martyn"
13292,641946,"Acanthina engonatum"
13293,641947,"Acanthina lapilloides Conrad"
13294,641948,"Acanthina muricata Broderip, 1832"
13295,642061,"Aspella dermomurex obeliscus A. Adams, 1853"
13296,642062,"Aspella anceps Lamarck"
13297,642070,"Austrotrophon cerrosensis f. pinnatus Dall, 1902"
13298,642234,"Ceratostoma lugubre Broderip, 1833"
13299,642257,"Chicoreus cervicornis Lamarck, 1822"
13300,642258,"Chicoreus banksii Sowerby, 1841"
13301,642259,"Chicoreus cichoreum Gmelin, 1791"
13302,642260,"Chicoreus denudatus Perry, 1811"
13303,642261,"Chicoreus maurus Broderip, 1833"
13304,642262,"Chicoreus stainforthi Reeve, 1843"
13305,642263,"Chicoreus (Chicomurex) laciniatus Sowerby, 1841"
13306,642264,"Chicoreus (Chicomurex) superbus Sowerby, 1889"
13307,642265,"Chicoreus (Naquetia) murex vokesae Houart, 1986"
13308,642266,"Chicoreus (Naquetia) trigonulus Lamarck, 1816"
13309,642267,"Chicoreus (Naquetia) triquetra Born, 1778"
13310,642268,"Chicoreus (Phyllonotus) brassica Lamarck, 1822"
13311,642269,"Chicoreus (Phyllonotus) erythrostomus Swainson, 1831"
13312,642270,"Chicoreus (Phyllonotus) pomum f. oculatus Gmelin, 1791"
13313,642271,"Chicoreus (Phyllonotus) trunculus Linnaeus, 1758"
13314,642272,"Chicoreus articulatus Reeve, 1845"
13315,642273,"Chicoreus (Phyllonotus) regius Swainson, 1821"
13316,642389,"Coralliophila madriporina A. Adams"
13317,642390,"Coralliophila aberanns C.B. Adams"
13318,642660,"Drupa horridum Lamarck"
13319,642661,"Drupa musiva Kiener"
13320,642662,"Drupa albolabris Blainville, 1832"
13321,642664,"Drupa serrialis de Laborde"
13322,642665,"Drupa biconica Blainville"
13323,642708,"Eupleura plicata Broderip"
13324,642726,"Favartia salmonea Melville & Standen, 1899"
13325,642833,"Haustellum (Siratus) serratospinosus Dunker, 1883"
13326,642834,"Haustellum elegans Beck"
13327,642835,"Haustellum (Siratus) senegalensis Gmelin, 1791"
13328,642836,"Haustellum (Siratus) pliciferoides Kuroda, 1942"
13329,642838,"Haustellum (Siratus) laciniatus Sowerby, 1841"
13330,642839,"Haustellum (Siratus) beaui Fischer & Bernardi, 1857"
13331,642840,"Haustellum (Siratus) articulatus Reeve, 1845"
13332,642841,"Haustellum (Siratus) alabaster Reeve, 1845"
13333,642842,"Haustellum tweedianus Macpherson, 1962"
13334,642843,"Haustellum longicaudus F.C. Baker, 1891"
13335,642945,"Hexaplex cichoreum Gmelin, 1791"
13336,642946,"Hexaplex (Muricanthus) nigritus Philippi, 1845"
13337,642950,"Homalocantha anatomica Perry, 1811"
13338,643169,"Morula fiscella Gmelin"
13339,643170,"Morula ferruginosa Reeve, 1846"
13340,643171,"Morula aurantiaca Hombron & Jacquinot"
13341,643172,"Morula funiculus Wood, 1828"
13342,643178,"Murex extraneus Iredale"
13343,643179,"Murex tweedianus Macpherson"
13344,643180,"Murex nigritus Philippi"
13345,643181,"Murex muriciformis Broderip"
13346,643183,"Murex macgillivrayi Dohrn, 1863"
13347,643184,"Murex leviculus Dall"
13348,643185,"Murex territus Reeve, 1845"
13349,643186,"Murex rubidus citrinus Tevesz"
13350,643188,"Murex erinaceous tarentina Lamarck"
13351,643189,"Murex elenensis tricornis Berry, 1960"
13352,643190,"Murex cornucervi Röding"
13353,643191,"Murex cervisornis Lamarck"
13354,643192,"Murex anniae f. bellagladensis E. H. Vokes, 1963"
13355,643193,"Murex anniae Smith, 1940"
13356,643194,"Murex stainforthi Reeve"
13357,643195,"Murex festivus Hinds"
13358,643196,"Murexiella vittata Broderip, 1833"
13359,643197,"Murexiella dipsacus Broderip, 1833"
13360,643198,"Muricopsis pauxillus A. Adams, 1854"
13361,643199,"Muricopsis ixutatus Smith, 1938"
13362,643200,"Muricopsis ostraerum Conrad, 1846"
13363,643201,"Muricopsis ostreanum Conrad"
13364,643211,"Nassa mendica Gould"
13365,643212,"Nassa papillosa Lamarck"
13366,643213,"Nassa hotessieri d'Orbigny"
13367,643214,"Nassa francolina Bruguière"
13368,643215,"Nassa ambigua Montfort"
13369,643216,"Nassa speciosa A. Adams"
13370,643262,"Neorapana tuberculata Sowerby, 1835"
13371,643263,"Neothais orbita Gmelin, 1791"
13372,643284,"Ocenebra intermedia C.B. Adams"
13373,643285,"Ocenebra cellulosa Gray, 1847"
13374,643286,"Ocenebra aciculata Lamarck"
13375,643287,"Ocenebra kiereri Reeve"
13376,643389,"Paratrophon stangeri Gray, 1843"
13377,643434,"Phyllocoma convoluta Broderip, 1833"
13378,643435,"Phyllocoma convoluta Broderip, 1843"
13379,643580,"Pteropurpura plorator Adams & Reeves"
13380,643581,"Pterorytis foliata Conrad"
13381,643582,"Pterotyphis pinnatus Broderip, 1833"
13382,643585,"Pterynotus elongatus Lightfoot, 1786"
13383,643586,"Pterynotus pellucida Reeve, 1845"
13384,643587,"Pterynotus loebbeckei Kobelt, 1879"
13385,643588,"Pterynotus alatus Röding, 1798"
13386,643603,"Purpura panama Röding, 1798"
13387,643604,"Purpura (Reishia) clavigera Küster"
13388,643605,"Purpura columllaris Lamarck, 1822"
13389,643606,"Purpura haustorium Gmelin, 1791"
13390,643607,"Purpura saxicola Valenciennes"
13391,643608,"Purpura ostrina"
13392,643609,"Purpura pansa Gould, 1853"
13393,643610,"Purpura planospira Lamarck, 1822"
13394,643627,"Rapana bezoar Linnaeus, 1758"
13395,643828,"Thais crispata Chemnitz"
13396,643829,"Thais (Cymia) tecta Wood, 1828"
13397,643830,"Thais harpa Conrad"
13398,643831,"Thais dubia Krauss"
13399,643832,"Thais haemastoma undata Lamarck"
13400,643833,"Thais haemostama Linnaeus, 1758"
13401,643834,"Thais hippocastanum Linnaeus, 1758"
13402,643835,"Thais lamellaria f. rhombica Dall"
13403,643836,"Thais lapillus Linnaeus, 1758"
13404,643837,"Thais luteostoma Holten"
13405,643838,"Thais (Mancinella) mancinella Linnaeus, 1758"
13406,643839,"Thais (Cymia) cuma lacera Born, 1778"
13407,643840,"Thais (Lepsiella) albomarginata Deshayes, 1839"
13408,643841,"Thais coronata Lamarck, 1819"
13409,643843,"Thais canaliculata Duclos"
13410,643844,"Thais speciosa Valenciennes, 1832"
13411,643889,"Trophon muricatus Montfort"
13412,643946,"Typhis coronatus callifera Lamarck"
13413,643952,"Urosalpinx floridana Conrad"
13414,643953,"Urosalpinx heptagonalis Reeve, 1845"
13415,644088,"Hexaplex nigritus Philippi, 1845"
13416,385528,"Bolinus cornutus (Linnaeus, 1758)"
13417,385517,"Ceratostoma burnetti (Adams & Reeve, 1849)"
13418,564865,"Murex haustellum Linnaeus, 1758"
13419,569231,"Thais triangularis Blainville, 1832"
13420,417425,"Thais lamellosa Gmelin, 1791"
13421,513056,"Ceratostoma fournieri (Crosse, 1861)"
13422,513095,"Thais bufo (Lamarck, 1816)"
13423,385614,"Marchia martinetana (Röding, 1798)"
13424,411433,"Marchia bipinnata (Reeve, 1845)"
13425,417429,"Thais cingulata Linnaeus, 1758"
13426,416870,"Muricopsis bombayanus (Melvill, 1893)"
13427,569235,"Thais scobina Quoy & Gaimard, 1833"
13428,541301,"Murex ternispina Lamarck, 1822"
13429,545486,"Inermicosta inermicosta (E. H. Vokes, 1964)"
13430,545480,"Trochia cingulata (Linnaeus, 1771)"
13431,417424,"Neorapana muricata (Broderip, 1832)"
13432,569126,"Mitra aurora Dohrn, 1861"
13433,643139,"Mitra swainsonii Broderip"
13434,411310,"Mitra lens (Wood, 1828)"
13435,411312,"Mitra praestantissima Röding, 1798"
13436,411313,"Mitra tabanula Lamarck, 1811"
13437,171768,"Imbricaria olivaeformis (Swainson, 1821)"
13438,182756,"Imbricaria punctata (Swainson)"
13439,159290,"Mitra acuminata Swainson, 1824"
13440,159291,"Mitra auriculoides Reeve, 1845"
13441,159292,"Mitra coffea Schuberth & Wagner, 1829"
13442,159293,"Mitra cucumerina Lamarck, 1811"
13443,159294,"Mitra flavocingulata Lamy, 1938"
13444,159295,"Mitra florida Gould, 1856"
13445,159297,"Mitra idae Melvill, 1893"
13446,159298,"Mitra litterata Lamarck, 1811"
13447,159299,"Mitra microzonia"
13448,159300,"Mitra pallida Nowell-Usticke, 1959"
13449,159301,"Mitra procissa Reeve, 1844"
13450,159302,"Mitra semiferruginea Reeve, 1845"
13451,159305,"Mitra swainsonii antillensis Dall, 1889"
13452,171770,"Mitra barbadensis (Gmelin, 1791)"
13453,171771,"Mitra mitra (Linnaeus, 1758)"
13454,171772,"Mitra nodulosa (Gmelin, 1791)"
13455,171773,"Mitra nodulusa (Gmelin, 1791)"
13456,171774,"Mitra paupercula (Linnaeus, 1758)"
13457,171775,"Mitra stictica (Link, 1807)"
13458,192900,"Mitra floridiana Dall"
13459,192902,"Mitra synoni episcopalis Lamarck"
13460,198564,"Mitra floridana"
13461,198565,"Mitra fluviimaris"
13462,159296,"Mitra fultoni E.A. Smith, 1892"
13463,171769,"Mitra albocincta (C.B. Adams)"
13464,159304,"Mitra straminea A. Adams, 1853"
13465,385804,"Mitra dennisoni Reeve, 1844"
13466,385813,"Cancilla isabella (Swainson, 1831)"
13467,385814,"Mitra isabella Swainson, 1831"
13468,385816,"Mitra filiareginae Cate, 1961"
13469,63572,"Pterygia crenulata Gmelin, 1791"
13470,417709,"Mitra (Subcancilla) phorminx Berry, 1969"
13471,159303,"Mitra sp."
13472,513268,"Mitra arenacea Dunker, 1852"
13473,410744,"Mitra helenae (Radwin & Bibbey, 1976)"
13474,192901,"Mitra sulcata Swainson, 1825"
13475,569223,"Mitra semifasciata Lamarck, 1811"
13476,642168,"Cancilla filaris Linnaeus, 1771"
13477,642169,"Cancilla bacillum Lamarck, 1811"
13478,642170,"Cancilla filaris Linnaeus, 1758"
13479,643129,"Mitra (Strigatella) scutulata Gmelin"
13480,643130,"Mitra (Strigatella) aurantia Gmelin, 1791"
13481,643131,"Mitra eremitarum Röding, 1798"
13482,643132,"Mitra (Nebularia) eremitarum Röding, 1798"
13483,643133,"Mitra (Nebularia) doliolum Küster"
13484,643134,"Mitra (Nebularia) cardinalis Gmelin, 1791"
13485,643135,"Mitra (Eumitra) badia Reeve, 1845"
13486,643136,"Mitra effusa Broderip, 1836"
13487,643137,"Mitra ticonica Reeve"
13488,643138,"Mitra (Strigatella) fastigium Reeve, 1845"
13489,643140,"Mitra picta Reeve, 1844"
13490,643141,"Mitra pellisserpentis astricta Reeve"
13491,643142,"Mitra inquinata Reeve, 1844"
13492,643143,"Mitra imperialis Röding, 1798"
13493,643144,"Mitra fraga Quoy & Gaimard, 1833"
13494,643145,"Mitra floccata"
13495,643146,"Mitra ferruginea Lamarck, 1811"
13496,643147,"Mitra variabilis Reeve, 1844"
13497,643148,"Mitra belcheri Hinds, 1844"
13498,643149,"Mitra (Strigatella) amphorella Lamarck"
13499,643150,"Mitra ambigua Swainson, 1829"
13500,643151,"Mitra boissaci Montrouzier, 1858"
13501,643152,"Mitra (Strigatella) tristis Broderip"
13502,643153,"Mitra coronata Lamarck, 1811"
13503,643154,"Mitra curviliratum Sowerby"
13504,643155,"Mitra newcombii Pease"
13505,643156,"Mitra alrumnosa Melville"
13506,643157,"Mitra attenuata Broderip"
13507,643254,"Neocancilla granatina Lamarck, 1811"
13508,643255,"Neocancilla clathrus Gmelin, 1791"
13509,643583,"Pterygia conus Gmelin, 1791"
13510,643584,"Pterygia dactylus Linnaeus, 1758"
13511,643643,"Scabricola suffecta Dautzenberg & Bouge, 1923"
13512,643644,"Scabricola fissurata Lamarck, 1811"
13513,643737,"Subcancilla lineata Broderip, 1836"
13514,643738,"Subcancilla gigantea Reeve"
13515,643739,"Subcancilla directa Berry"
13516,643740,"Subcancilla lindsayi Berry, 1960"
13517,643741,"Subcancilla hindsii Reeve, 1844"
13518,643742,"Subcancilla interlirata Reeve, 1844"
13519,643743,"Subcancilla erythrogramma Tomlin, 1931"
13520,643744,"Subcancilla attenuata Broderip"
13521,569130,"Mitra rubrocostatum Habe & Kosuge, 1966"
13522,569127,"Mitra chrysostoma Broderip, 1836"
13523,569228,"Mitra papilio langfordiana Cate, 1962"
13524,569225,"Mitra eximia A. Adams, 1853"
13525,569132,"Mitra decurtata Reeve, 1844"
13526,569217,"Mitra rupicola Reeve, 1844"
13527,569218,"Mitra plicarium Linnaeus, 1758"
13528,569229,"Mitra fenestrata Lamarck, 1811"
13529,569213,"Mitra puncticulata Lamarck, 1811"
13530,569131,"Mitra contracta Swainson, 1820"
13531,569226,"Mitra phormix Berry, 1969"
13532,569219,"Mitra papilio Link, 1807"
13533,172005,"Turbinella angulata (Lightfoot, 1786)"
13534,172006,"Turbinella pyrum (Linnaeus, 1758)"
13535,172007,"Vasum muricatum (Born, 1778)"
13536,410591,"Tudicla spirillus (Linnaeus, 1767)"
13537,410600,"Vasum tubiferum (Anton, 1838)"
13538,172008,"Vasum turbinellus (Linnaeus, 1758)"
13539,643750,"Syrinx aruanus Linnaeus, 1758"
13540,643897,"Tudivasum spirillus Linnaeus, 1767"
13541,643964,"Vasum armatum Broderip, 1833"
13542,643965,"Vasum ceramicum Linnaeus, 1758"
13543,643966,"Vasum muricatum caestas Born, 1778"
13544,643967,"Vasum cornigerum Lamarck"
13545,411887,"Tudicula inermis (Gmelin, 1791)"
13546,385897,"Tudicula armigera (A. Adams, 1855)"
13547,449806,"Tudicula spirillus (Linnaeus, 1767)"
13548,642460,"Cymbiolacca pulchra Sowerby, 1825"
13549,416598,"Amoria zebra (Leach, 1814)"
13550,199393,"Voluta (Scaphella) junonia"
13551,172011,"Melo amphora (Lightfoot, 1786)"
13552,172013,"Scaphella dubia dubia (Broderip, 1827)"
13553,172014,"Scaphella dubia georgiana (Clench, 1946)"
13554,172015,"Scaphella dubia schmitti (Bartsch, 1931)"
13555,172016,"Scaphella gouldiana (Dall, 1887)"
13556,192756,"Melo umbilicatus Broderip"
13557,199047,"Scaphella junonia butleri"
13558,386015,"Lyria mitraeformis (Lamarck, 1811)"
13559,385913,"Cymbium olla (Linnaeus, 1758)"
13560,387148,"Zidona dufresnei (Donovan, 1823)"
13561,410760,"Fulgoraria concinna (Broderip, 1836)"
13562,410786,"Cymbiolista hunteri Iredale, 1931"
13563,410834,"Ericusa sowerbyi (Kiener, 1839)"
13564,432021,"Cymbiola rossiniana (Bernardi, 1859)"
13565,514433,"Voluta musica Linnaeus, 1758"
13566,513146,"Cymbiolacca pulchra woolacottae McMichael, 1958"
13567,167110,"Adelomelon sp."
13568,418166,"Amoria undulata (Lamarck, 1804)"
13569,431481,"Voluta ebraea Linnaeus, 1758"
13570,172017,"Scaphella junonia (Lamarck, 1804)"
13571,514442,"Harpulina lapponica (Linnaeus, 1758)"
13572,535984,"Adelomelon ancilla (Lightfoot, 1786)"
13573,165865,"Adelomelon magellanica (Lamarck, 1811)"
13574,513145,"Amoria turneri (Gray, 1834)"
13575,385808,"Cymbiola vespertilio Linnaeus, 1758"
13576,410782,"Cymbiola vespertilio matiyensis Doute, 1995"
13577,546789,"Amoria maculata (Swainson, 1822)"
13578,385283,"Voluta volva Gmelin, 1791"
13579,410695,"Cymbiola aulica (G.B. Sowerby I, 1825)"
13580,410757,"Fulgoraria hirasei (G.B. Sowerby III, 1912)"
13581,644348,"Scaphella robusta marionae (Pilsbry & Olsson, 1953)"
13582,387150,"Adelomelon brasiliana (Lamarck, 1811)"
13583,641962,"Alcithoe depressa Suter, 1908"
13584,642454,"Cymbiola (Cymbiolena) magnifica Gebauer, 1802"
13585,642455,"Cymbiola (Aulica) nobilis Lightfoot, 1786"
13586,642456,"Cymbiola (Aulica) imperialis Lightfoot, 1786"
13587,642457,"Cymbiola sophiae Gray, 1846"
13588,642458,"Cymbiolacca hunteri Iredale, 1931"
13589,642459,"Cymbiolacca flavicaris Gmelin, 1791"
13590,642461,"Cymbiolacca pulchra nielseni McMichael, 1963"
13591,642462,"Cymbiolacca vespertilio Linnaeus, 1758"
13592,642463,"Cymbiolacca wisemani Brazier, 1870"
13593,642464,"Cymbiolacca wisemani randalli Stokes, 1961"
13594,642465,"Cymbiolacca cracenta McMichael, 1963"
13595,642754,"Fulgoraria (Musashia) cancellata Kuroda & Habe, 1950"
13596,642756,"Fulgoraria (Psephaea) daviesi Fulton, 1938"
13597,642830,"Harpulina lapponica niger Linnaeus, 1767"
13598,643110,"Melo melo Lightfoot, 1786"
13599,643111,"Melo miltonis Griffith & Pidgeon, 1834"
13600,643645,"Scaphella (Aurinia) dubia kieneri Clench, 1946"
13601,643646,"Scaphella (Aurinia) dubia kierneri Clench"
13602,644017,"Voluta (Cymbiola) nobilis Lightfoot, 1786"
13603,414733,"Lyria delessertiana (Petit de la Saussaye, 1842)"
13604,386186,"Alcithoe swainsoni Marwick, 1926"
13605,546770,"Alcithoe arabica (Gmelin, 1791)"
13606,294286,"Oliva incrassata (Lightfoot, 1786)"
13607,637469,"Oliva tigrina Lamarck, 1811"
13608,643291,"Oliva vidua f. rumphi Dautzenberg, 1927"
13609,378403,"Oliva bulbosa (Röding, 1798)"
13610,378405,"Oliva concavospira Sowerby, 1914"
13611,378402,"Oliva peruviana Lamarck, 1811"
13612,293623,"Oliva vidua Röding"
13613,378401,"Oliva peruviana var. subcastanea Vanatta, 1915"
13614,378406,"Oliva lentiginosa Reeve, 1850"
13615,378404,"Oliva mustelina Lamarck, 1811"
13616,643294,"Oliva reticularis f. bifasciata Küster, 1878"
13617,643308,"Oliva caribaeensis f. trujilio Clench, 1938"
13618,414872,"Ancilla bernardii Bernardi, 1858"
13619,385222,"Olivancillaria urceus (Röding, 1798)"
13620,159384,"Agaronia testacea Lamarck, 1811"
13621,159386,"Oliva bifasciata sunderlandi Petuch, 1987"
13622,159387,"Oliva bollingi Clench, 1937"
13623,159389,"Oliva nitidula Duclos, 1835"
13624,159390,"Oliva reticularis Lamarck, 1811"
13625,159392,"Oliva sayana Ravenel, 1834"
13626,159393,"Oliva scripta Lamarck, 1811"
13627,171988,"Oliva caerulea (Röding, 1798)"
13628,182862,"Oliva caribaeensis (Dall & Simpson)"
13629,193319,"Oliva episcopalis Lamarck"
13630,193320,"Oliva paxillus Reeve"
13631,171993,"Olivella floralia (Duclos, 1853)"
13632,171994,"Olivella jaspidea (Gmelin, 1791)"
13633,171998,"Olivella nivea (Gmelin, 1791)"
13634,378923,"Oliva miniacea efasciata Dautzenberg, 1927"
13635,414871,"Eburna lienardii (Bernardi, 1858)"
13636,514390,"Amalda mucronata (G.B. Sowerby I, 1830)"
13637,385066,"Olivancillaria gibbosa Born, 1778"
13638,287619,"Amalda australis (Sowerby, 1830)"
13639,78676,"Ancilla glabrata (Linnaeus, 1758)"
13640,545727,"Amalda hinomotoensis (Yokoyama, 1922)"
13641,545892,"Olivancillaria vesica (Gmelin, 1791)"
13642,159388,"Oliva miniacea (Röding, 1798)"
13643,385064,"Olivancillaria vesica vesica (Gmelin, 1791)"
13644,385214,"Olivancillaria vesica auricularia (Lamarck, 1810)"
13645,171990,"Olivella biplicata (G.B. Sowerby I, 1825)"
13646,642012,"Ancilla elongata Gray"
13647,642013,"Ancilla contusa Reeve"
13648,642014,"Ancilla australis Sowerby, 1832"
13649,642015,"Ancilla mauritiana Sowerby, 1859"
13650,642016,"Ancilla albicallosa Lischke"
13651,643289,"Oliva (Strephona) australis Duclos, 1835"
13652,643290,"Oliva caldania Duclos, 1835"
13653,643292,"Oliva bulbosa fabagina Lamarck"
13654,643293,"Oliva oliva f. taeniata Link, 1807"
13655,643295,"Oliva tigrina tuberosa Bolten"
13656,643296,"Oliva reticularis formosa Marrat, 1870"
13657,643297,"Oliva reticularis olorinella Duclos, 1835"
13658,643298,"Oliva tigrina Lamarck"
13659,643299,"Oliva reticularis pattersoni Clench, 1945"
